detail_id,detail_name,detail_name_norm
660,경찰ᆞ경호행정과,경찰경호행정과
661,경찰ᆞ행정학과,경찰행정학과
662,경찰・법・행정학부,경찰법행정학부
663,경찰・소방학과,경찰소방학과
664,경찰・안보학과,경찰안보학과
665,경찰・탐정과,경찰탐정과
666,경찰・행정학부,경찰행정학부
667,경찰경호과,경찰경호과
668,경찰경호과(3년제),경찰경호과3년제
669,경찰경호무도과,경찰경호무도과
670,경찰경호보안과,경찰경호보안과
671,경찰경호탐정과,경찰경호탐정과
672,경찰경호학과,경찰경호학과
673,경찰경호학부,경찰경호학부
674,경찰경호학전공,경찰경호학전공
675,경찰경호행정계열,경찰경호행정계열
676,경찰경호행정과,경찰경호행정과
677,경찰경호행정학과,경찰경호행정학과
678,경찰과학수사과,경찰과학수사과
679,경찰과학수사학과,경찰과학수사학과
680,경찰군사학과,경찰군사학과
681,경찰군사학부,경찰군사학부
682,경찰무도과,경찰무도과
683,경찰범죄심리과,경찰범죄심리과
684,경찰범죄심리학과,경찰범죄심리학과
685,경찰범죄심리학전공,경찰범죄심리학전공
686,경찰법률서비스과,경찰법률서비스과
687,경찰법무행정학과,경찰법무행정학과
688,경찰법학과,경찰법학과
689,경찰법학전공,경찰법학전공
690,경찰보안과,경찰보안과
691,경찰보안전공,경찰보안전공
692,경찰소방과,경찰소방과
693,경찰소방전공,경찰소방전공
694,경찰소방학과,경찰소방학과
695,경찰소방학부(경찰행정전공),경찰소방학부경찰행정전공
696,경찰소방학부(소방학전공),경찰소방학부소방학전공
697,경찰정보보안학과,경찰정보보안학과
698,경찰정보보호학부(경찰행정전공),경찰정보보호학부경찰행정전공
699,경찰정보보호학부(사이버경찰전공),경찰정보보호학부사이버경찰전공
700,경찰정보보호학부(정보보호전공),경찰정보보호학부정보보호전공
701,경찰정보학과,경찰정보학과
702,경찰탐정과,경찰탐정과
703,경찰탐정수사학전공,경찰탐정수사학전공
704,경찰탐정학과,경찰탐정학과
705,경찰학과,경찰학과
706,경찰학부,경찰학부
707,경찰학부(경찰행정학전공),경찰학부경찰행정학전공
708,경찰학부(자치경찰학전공),경찰학부자치경찰학전공
709,경찰학전공,경찰학전공
710,경찰항공보안과,경찰항공보안과
711,경찰행정ᆞ범죄심리학과,경찰행정범죄심리학과
712,경찰행정・경호안전과,경찰행정경호안전과
713,경찰행정과,경찰행정과
714,경찰행정과(3년제),경찰행정과3년제
715,경찰행정법학과,경찰행정법학과
716,경찰행정보안과,경찰행정보안과
717,경찰행정복지학과,경찰행정복지학과
718,경찰행정전공,경찰행정전공
719,경찰행정학과,경찰행정학과
720,경찰행정학부,경찰행정학부
721,경찰행정학부(경찰행정전공),경찰행정학부경찰행정전공
722,경찰행정학부(해양경찰전공),경찰행정학부해양경찰전공
723,경찰행정학전공,경찰행정학전공
724,경호경찰행정학과,경호경찰행정학과
725,경호무도학과,경호무도학과
726,경호무도학전공,경호무도학전공
727,경호보안과,경호보안과
728,경호보안과(예체능),경호보안과예체능
729,경호보안전공,경호보안전공
730,경호보안학과,경호보안학과
731,경호보안학전공,경호보안학전공
732,경호비서학과,경호비서학과
733,경호스포츠과,경호스포츠과
734,경호스포츠과학학과,경호스포츠과학학과
735,경호스포츠과학학부,경호스포츠과학학부
736,경호전공,경호전공
737,경호학과,경호학과
738,계당교양교육원(예체능),계당교양교육원예체능
739,계당교양교육원(인문사회),계당교양교육원인문사회
740,계량위험관리전공,계량위험관리전공
741,고객서비스과,고객서비스과
742,고고・미술사학과,고고미술사학과
743,고고문화인류학과,고고문화인류학과
744,고고미술사학과,고고미술사학과
745,고고미술사학전공,고고미술사학전공
746,고고인류학과,고고인류학과
747,고고학과,고고학과
748,고분자·바이오소재전공,고분자바이오소재전공
749,고분자·화학공학부(고분자공학전공),고분자화학공학부고분자공학전공
750,고분자·화학공학부(화학공학전공),고분자화학공학부화학공학전공
751,고분자공학과,고분자공학과
752,고분자공학전공,고분자공학전공
753,고분자나노공학과,고분자나노공학과
754,고분자섬유나노공학부(고분자ᆞ나노공학전공),고분자섬유나노공학부고분자나노공학전공
755,고분자섬유나노공학부(유기소재섬유공학전공),고분자섬유나노공학부유기소재섬유공학전공
756,고분자소재공학전공,고분자소재공학전공
757,고분자시스템공학부,고분자시스템공학부
758,고분자융합소재공학부,고분자융합소재공학부
759,고용서비스정책학과,고용서비스정책학과
760,고위공직・법학전공,고위공직법학전공
761,곤충산업과,곤충산업과
762,곤충생명과학과,곤충생명과학과
763,골프・피트니스과,골프피트니스과
764,골프경기지도과,골프경기지도과
765,골프경영학과,골프경영학과
766,골프과학과,골프과학과
767,골프레저스포츠과,골프레저스포츠과
768,골프산업과,골프산업과
769,골프산업전공,골프산업전공
770,골프산업학과,골프산업학과
771,골프생활체육학과,골프생활체육학과
772,골프재활과,골프재활과
773,골프전공,골프전공
774,골프지도과,골프지도과
775,골프지도학과,골프지도학과
776,골프코스경영과,골프코스경영과
777,골프피트니스과,골프피트니스과
778,골프학과,골프학과
779,골프학전공,골프학전공
780,공간디자인과,공간디자인과
781,공간디자인과(3년제),공간디자인과3년제
782,공간디자인전공,공간디자인전공
783,공간디자인학과,공간디자인학과
784,공간디자인학과(1년제),공간디자인학과1년제
785,공간디자인학부,공간디자인학부
786,공간문화컨텐츠학과,공간문화컨텐츠학과
787,공간연출과,공간연출과
788,공간연출학과,공간연출학과
789,공간정보 전문기술석사과정,공간정보전문기술석사과정
790,공간정보공학과,공간정보공학과
791,공간정보빅데이터과,공간정보빅데이터과
792,공간정보빅데이터학과,공간정보빅데이터학과
793,공간정보시스템공학전공,공간정보시스템공학전공
794,공간정보지적과,공간정보지적과
795,공간조형디자인학과,공간조형디자인학과
796,공간환경시스템공학부,공간환경시스템공학부
797,공간환경학부,공간환경학부
798,공공경찰행정학과,공공경찰행정학과
799,공공관리학과,공공관리학과
800,공공교육복지학과,공공교육복지학과
801,공공디자인학부,공공디자인학부
802,공공복지정보관리학과,공공복지정보관리학과
803,공공사회·통일외교학부,공공사회통일외교학부
804,공공사회학전공,공공사회학전공
805,공공서비스관리학과,공공서비스관리학과
806,공공서비스학부,공공서비스학부
807,공공서비스학부(문화여가서비스전공),공공서비스학부문화여가서비스전공
808,공공서비스학부(헬스케어서비스전공),공공서비스학부헬스케어서비스전공
809,공공안전관리전공,공공안전관리전공
810,공공안전법학전공,공공안전법학전공
811,공공안전학부,공공안전학부
812,공공안전학전공,공공안전학전공
813,공공인재법무학과,공공인재법무학과
814,공공인재법학과,공공인재법학과
815,공공인재빅데이터융합학,공공인재빅데이터융합학
816,공공인재융합과,공공인재융합과
817,공공인재융합전공,공공인재융합전공
818,공공인재전공,공공인재전공
819,공공인재학과,공공인재학과
820,공공인재학부,공공인재학부
821,공공인재학부(법학전공),공공인재학부법학전공
822,공공인적자원학과(사회과학대학),공공인적자원학과사회과학대학
823,공공인적자원학부(사회과학대학),공공인적자원학부사회과학대학
824,공공정책학과,공공정책학과
825,공공정책학과(야),공공정책학과야
826,공공정책학부,공공정책학부
827,공공행정서비스상담과,공공행정서비스상담과
828,공공행정전공,공공행정전공
829,공공행정학과,공공행정학과
830,공공행정학부,공공행정학부
831,공공행정학전공,공공행정학전공
832,공과계열,공과계열
833,공과대학,공과대학
834,공기업경영과,공기업경영과
835,공무원ᆞ공기업학과,공무원공기업학과
836,공무원법학과,공무원법학과
837,공무원행정과,공무원행정과
838,공법학전공,공법학전공
839,공병부사관과,공병부사관과
840,공업디자인전공,공업디자인전공
841,공업디자인학과,공업디자인학과
842,공업화학・고분자공학부,공업화학고분자공학부
843,공업화학과,공업화학과
844,공업화학전공,공업화학전공
845,공연기획경영학과,공연기획경영학과
846,공연미디어계열,공연미디어계열
847,공연미디어콘텐츠계열,공연미디어콘텐츠계열
848,공연미디어콘텐츠과,공연미디어콘텐츠과
849,공연미디어학부,공연미디어학부
850,공연방송연기학과,공연방송연기학과
851,공연엔터테인먼트학과,공연엔터테인먼트학과
852,공연연기과,공연연기과
853,공연영상IT과,공연영상it과
854,공연영상예술학부,공연영상예술학부
855,공연영상창작학부,공연영상창작학부
856,공연영상창작학부(공간연출전공),공연영상창작학부공간연출전공
857,공연영상창작학부(문예창작전공),공연영상창작학부문예창작전공
858,공연영상창작학부(사진전공),공연영상창작학부사진전공
859,공연영상창작학부(연극전공),공연영상창작학부연극전공
860,공연영상창작학부(영화전공),공연영상창작학부영화전공
861,공연영상콘텐츠학과,공연영상콘텐츠학과
862,공연영상학과,공연영상학과
863,공연영상학부,공연영상학부
864,공연영화학부,공연영화학부
865,공연예술계열 뮤지컬,공연예술계열뮤지컬
866,공연예술계열 연극,공연예술계열연극
867,공연예술계열 연희연기,공연예술계열연희연기
868,공연예술과,공연예술과
869,공연예술과(3년제),공연예술과3년제
870,공연예술뮤지컬전공,공연예술뮤지컬전공
871,공연예술뮤지컬학과,공연예술뮤지컬학과
872,공연예술복지과,공연예술복지과
873,공연예술음악과,공연예술음악과
874,공연예술전공,공연예술전공
875,공연예술콘텐츠학과,공연예술콘텐츠학과
876,공연예술패션학과,공연예술패션학과
877,공연예술학과,공연예술학과
878,공연예술학부,공연예술학부
879,공연예술학부(공연예술전공),공연예술학부공연예술전공
880,공연예술학부(뮤지컬전공),공연예술학부뮤지컬전공
881,공연예술학부(뷰티케어전공),공연예술학부뷰티케어전공
882,공연예술학부(예술대학),공연예술학부예술대학
883,공연융합예술전공,공연융합예술전공
884,공연융합예술학과,공연융합예술학과
885,공연음악과,공연음악과
886,공연음악과(3년),공연음악과3년
887,공연음악예술학부,공연음악예술학부
888,공연음악학과,공연음악학과
889,공연음악학부,공연음악학부
890,공연전시기획학과,공연전시기획학과
891,공연창작학부,공연창작학부
892,공연축제콘텐츠과,공연축제콘텐츠과
893,공예과,공예과
894,공예디자인,공예디자인
895,공예디자인과,공예디자인과
896,공예디자인전공,공예디자인전공
